Rating,Publication Cost,ISBN,Book Title,Year,Genres,Link,Total Revenue,Book URL
4.19,723.0,1416983309,Tilt,2012,"young-adult, poetry, contemporary, realistic-fiction, fiction, romance, young-adult, teen, glbt, love, family",dir42/11133791-tilt.html,7842.0,https://www.goodreads.com/author/show/2821144.Ellen_Hopkins
3.87,451.0,0316252999,The House on the Strand,1968,"fiction, historical-fiction, classics, science-fiction, time-travel, science-fiction, mystery, gothic, fantasy, suspense, european-literature, british-literature",dir42/18869972-the-house-on-the-strand.html,4786.0,https://www.goodreads.com/author/show/2001717.Daphne_du_Maurier
4.02,1767.0,0758272812,"Storm (Elemental, #1)",2012,"young-adult, fantasy, paranormal, romance, fantasy, fantasy, magic, fantasy, supernatural, fantasy, urban-fantasy, romance, paranormal-romance",dir42/10401084-storm.html,15287.0,https://www.goodreads.com/author/show/4629194.Brigid_Kemmerer
3.95,838.0,0399153721,Angels Fall,2006,"romance, romance, romantic-suspense, mystery, fiction, romance, contemporary-romance, contemporary, suspense, womens-fiction, chick-lit, thriller, adult",dir42/26050.Angels_Fall.html,30035.0,https://www.goodreads.com/author/show/625.Nora_Roberts
4.25,377.0,0060892013,"The Sight (Warriors: Power of Three, #1)",2007,"fantasy, animals, fiction, animals, cats, young-adult, adventure, childrens, childrens, middle-grade, animals, animal-fiction, young-adult, teen",dir42/197457.The_Sight.html,11129.0,https://www.goodreads.com/author/show/27498.Erin_Hunter
4.1,495.0,0553296345,Zen in the Art of Writing,1987,"language, writing, non-fiction, reference, writing, essays, autobiography, memoir, philosophy, buddhism, zen, art, humanities, language, biography",dir42/103761.Zen_in_the_Art_of_Writing.html,5990.0,https://www.goodreads.com/author/show/1630.Ray_Bradbury
4.08,201.0,0552148067,"Seeress of Kell (The Malloreon, #5)",1991,"fantasy, fiction, fantasy, epic-fantasy, science-fiction-fantasy, fantasy, high-fantasy, adventure, fantasy, magic, epic, young-adult",dir42/110694.Seeress_of_Kell.html,24819.0,https://www.goodreads.com/author/show/8732.David_Eddings
4.31,427.0,0345350804,The Best of H.P. Lovecraft,1963,"horror, fiction, short-stories, fantasy, classics, science-fiction, horror, lovecraftian, literature, anthologies, gothic",dir42/36315.The_Best_of_H_P_Lovecraft.html,20190.0,https://www.goodreads.com/author/show/9494.H_P_Lovecraft
4.19,429.0,0679752552,Discipline and Punish,1975,"philosophy, non-fiction, history, philosophy, theory, sociology, politics, academic, cultural, france, anthropology, psychology",dir42/80369.Discipline_and_Punish.html,12587.0,https://www.goodreads.com/author/show/1260.Michel_Foucault
4.34,1072.0,0373210329,"If I Die (Soul Screamers, #5)",2011,"young-adult, fantasy, paranormal, fantasy, romance, fantasy, urban-fantasy, romance, paranormal-romance, paranormal, demons, fantasy, supernatural, paranormal, ghosts, young-adult, young-adult-paranormal",dir42/8803932-if-i-die.html,11354.0,https://www.goodreads.com/author/show/415967.Rachel_Vincent
3.99,298.0,1416989803,"Torn (The Missing, #4)",2011,"science-fiction, science-fiction, time-travel, historical-fiction, young-adult, fantasy, adventure, fiction, mystery, childrens, middle-grade, young-adult, teen",dir42/9758788-torn.html,4631.0,https://www.goodreads.com/author/show/14617.Margaret_Peterson_Haddix
4.52,1791.0,1937007588,"Magic Rises (Kate Daniels, #6)",2013,"fantasy, urban-fantasy, fantasy, fantasy, magic, paranormal, vampires, fantasy, paranormal, romance, paranormal, shapeshifters, romance, paranormal-romance, adult, shapeshifters, werewolves",dir42/11544421-magic-rises.html,15521.0,https://www.goodreads.com/author/show/21748.Ilona_Andrews
3.79,3554.0,Unknown,Ø£Ø­Ø¨Ø¨ØªÙ Ø£ÙØ«Ø± ÙÙØ§ ÙÙØ¨ØºÙ #1,2009,"novels, romance, love, romantic, fiction, drama, literature",dir42/7119070-1.html,25147.0,https://www.goodreads.com/author/show/3162181._
4.02,1684.0,0375701907,Straight Man,1997,"fiction, humor, book-club, novels, contemporary, literature, academic, academia, literary-fiction, humor, funny",dir42/414298.Straight_Man.html,15239.0,https://www.goodreads.com/author/show/7844.Richard_Russo
3.83,174.0,1564781313,Point Counter Point,1928,"fiction, classics, literature, novels, european-literature, british-literature, literature, 20th-century, philosophy",dir42/5135.Point_Counter_Point.html,6126.0,https://www.goodreads.com/author/show/3487.Aldous_Huxley
3.81,596.0,0099471434,"Lasher (Lives of the Mayfair Witches, #2)",1992,"horror, fantasy, fiction, fantasy, paranormal, paranormal, witches, fantasy, supernatural, paranormal, vampires, fantasy, urban-fantasy, adult, gothic",dir42/31340.Lasher.html,40689.0,https://www.goodreads.com/author/show/7577.Anne_Rice
3.51,698.0,0061375802,"Immortal (Immortal, #1)",2009,"young-adult, fantasy, fantasy, paranormal, romance, fantasy, magic, romance, paranormal-romance, fantasy, supernatural, paranormal, ghosts, paranormal, witches, mystery",dir42/5266655-immortal.html,8800.0,https://www.goodreads.com/author/show/145926.Gillian_Shields
4.02,1172.0,0316058297,Jeremy Fink and the Meaning of Life,2006,"young-adult, realistic-fiction, fiction, mystery, childrens, middle-grade, childrens, adventure, contemporary, childrens, juvenile, young-adult, teen",dir42/363851.Jeremy_Fink_and_the_Meaning_of_Life.html,11618.0,https://www.goodreads.com/author/show/99650.Wendy_Mass
3.93,398.0,0061452297,"The Lost Days (Emily the Strange Novels, #1)",2002,"young-adult, fantasy, mystery, fiction, sequential-art, graphic-novels, young-adult, teen, humor, adventure, childrens, middle-grade, fantasy, supernatural",dir42/5355769-the-lost-days.html,3490.0,https://www.goodreads.com/author/show/239476.Rob_Reger
4.05,1409.0,Unknown,"Beautifully Damaged (Beautifully Damaged, #1)",2012,"romance, new-adult, romance, contemporary-romance, contemporary, sociology, abuse, adult-fiction, erotica, adult, mystery, suspense, romance, romantic-suspense",dir42/16079228-beautifully-damaged.html,20017.0,https://www.goodreads.com/author/show/6553058.L_A_Fiore
3.74,668.0,0099478471,Brighton Rock,1938,"fiction, classics, mystery, crime, literature, mystery, european-literature, british-literature, literature, 20th-century, novels",dir42/48862.Brighton_Rock.html,10997.0,https://www.goodreads.com/author/show/2533.Graham_Greene
4.13,2423.0,1476759545,"A Beautiful Wedding (Beautiful, #2.5)",2013,"romance, contemporary, new-adult, young-adult, academic, college, short-stories, fiction, womens-fiction, chick-lit, adult, romance, contemporary-romance",dir42/18528454-a-beautiful-wedding.html,25683.0,https://www.goodreads.com/author/show/4464118.Jamie_McGuire
3.87,2609.0,0800759494,90 Minutes in Heaven,2004,"non-fiction, religion, spirituality, biography, autobiography, memoir, religion, christianity, religion, faith, book-club, biography, autobiography, adult",dir42/89375.90_Minutes_in_Heaven.html,53990.0,https://www.goodreads.com/author/show/39054.Don_Piper
3.58,468.0,0061059927,"Dark Reunion (The Vampire Diaries, #4)",1991,"paranormal, vampires, young-adult, fantasy, fantasy, paranormal, romance, romance, paranormal-romance, fiction, fantasy, supernatural, fantasy, urban-fantasy, horror",dir42/395875.Dark_Reunion.html,14890.0,https://www.goodreads.com/author/show/50873.L_J_Smith
3.75,3215.0,0312652917,Wicked Appetite (Lizzy & Diesel #1),2009,"mystery, fantasy, paranormal, fiction, romance, womens-fiction, chick-lit, fantasy, humor, fantasy, supernatural, humor, funny, fantasy, urban-fantasy",dir42/8205669-wicked-appetite.html,29597.0,https://www.goodreads.com/author/show/2384.Janet_Evanovich
3.9,1190.0,Unknown,"Underworld (Abandon Trilogy, #2)",2012,"young-adult, fantasy, fantasy, mythology, fantasy, paranormal, romance, fantasy, supernatural, romance, paranormal-romance, mythology, greek-mythology, fiction, young-adult, teen",dir42/10799881-underworld.html,14299.0,https://www.goodreads.com/author/show/11654.Meg_Cabot
4.23,63.0,0520227042,Mahabharata,1973,"classics, religion, fiction, poetry, fantasy, mythology, cultural, india, philosophy, literature, spirituality, religion, hinduism",dir42/118247.Mahabharata.html,1149.0,https://www.goodreads.com/author/show/5805417.Vyasa
4.18,133.0,0571066720,Christ Recrucified,1953,"fiction, classics, literature, novels, cultural, greece, philosophy, religion, literature, 20th-century",dir42/82531.Christ_Recrucified.html,2437.0,https://www.goodreads.com/author/show/5668.Nikos_Kazantzakis
4.1,350.0,0440229774,"The Seer and the Sword (Healer and Seer, #1)",2000,"fantasy, young-adult, romance, adventure, fiction, young-adult, young-adult-fantasy, fantasy, magic, young-adult, teen, fantasy, high-fantasy, historical-fiction, medieval",dir42/420415.The_Seer_and_the_Sword.html,7033.0,https://www.goodreads.com/author/show/237194.Victoria_Hanley
4.18,1156.0,0060975776,Jesus' Son,1992,"short-stories, fiction, contemporary, literature, literary-fiction, literature, american, adult-fiction, academic, school, novels, adult",dir42/608287.Jesus_Son.html,15773.0,https://www.goodreads.com/author/show/6468.Denis_Johnson
3.6,477.0,0007165161,Are You Afraid of the Dark?,2004,"fiction, thriller, mystery, suspense, thriller, mystery-thriller, novels, romance, mystery, crime, drama, contemporary",dir42/43324.Are_You_Afraid_of_the_Dark_.html,15645.0,https://www.goodreads.com/author/show/9068.Sidney_Sheldon
3.76,1001.0,0060735449,Island of the Sequined Love Nun,1997,"fiction, humor, fantasy, humor, comedy, humor, funny, adventure",dir42/33455.Island_of_the_Sequined_Love_Nun.html,20524.0,https://www.goodreads.com/author/show/16218.Christopher_Moore
3.96,711.0,0812521390,"The Black Company (The Chronicle of the Black Company, #1)",1984,"fantasy, fiction, fantasy, dark-fantasy, fantasy, epic-fantasy, war, military, fantasy, high-fantasy, science-fiction-fantasy, war, science-fiction, epic",dir42/140671.The_Black_Company.html,16989.0,https://www.goodreads.com/author/show/13026.Glen_Cook
3.9,1062.0,1560974273,Ghost World,1998,"sequential-art, graphic-novels, sequential-art, comics, fiction, graphic-novels-comics, young-adult, sequential-art, comix, comics, comic-book",dir42/62953.Ghost_World.html,35069.0,https://www.goodreads.com/author/show/5129.Daniel_Clowes
4.05,40.0,0965073580,The Bluest Eye; Sula ; Song Of Solomon,2003,"fiction, literature, classics, cultural, african-american",dir42/11348.The_Bluest_Eye_Sula_Song_Of_Solomon.html,679.0,https://www.goodreads.com/author/show/3534.Toni_Morrison
3.18,1080.0,034550254X,Me and Mr. Darcy,2007,"womens-fiction, chick-lit, romance, fiction, contemporary, romance, contemporary-romance, adult, fantasy, adult-fiction, science-fiction, time-travel, historical-fiction",dir42/528710.Me_and_Mr_Darcy.html,9149.0,https://www.goodreads.com/author/show/292656.Alexandra_Potter
4.07,473.0,0689839103,"Among the Barons (Shadow Children, #4)",2003,"young-adult, science-fiction, dystopia, science-fiction, fiction, fantasy, childrens, adventure, young-adult, teen, childrens, middle-grade, childrens, juvenile",dir42/298730.Among_the_Barons.html,13721.0,https://www.goodreads.com/author/show/14617.Margaret_Peterson_Haddix
3.86,927.0,0618562036,"Empress Orchid (Empress Orchid, #1)",2003,"historical-fiction, fiction, cultural, china, cultural, asia, literature, asian-literature, romance, book-club, cultural, adult, novels",dir42/139254.Empress_Orchid.html,14379.0,https://www.goodreads.com/author/show/686103.Anchee_Min
3.73,4381.0,038541305X,South of Broad,2009,"fiction, book-club, american, southern, historical-fiction, adult, contemporary, adult-fiction, novels, literature, drama",dir42/6135237-south-of-broad.html,25717.0,https://www.goodreads.com/author/show/6942.Pat_Conroy
4.37,737.0,1841591009,"The Code of the Woosters (Jeeves, #7)",1938,"fiction, humor, classics, humor, comedy, european-literature, british-literature, humor, funny",dir42/105986.The_Code_of_the_Woosters.html,11757.0,https://www.goodreads.com/author/show/7963.P_G_Wodehouse
4.05,265.0,0439680018,"Nightrise (The Gatekeepers, #3)",2007,"fantasy, young-adult, horror, fantasy, supernatural, adventure, fantasy, paranormal, fiction, fantasy, magic, thriller, mystery",dir42/107669.Nightrise.html,7471.0,https://www.goodreads.com/author/show/32590.Anthony_Horowitz
3.97,630.0,9626344245,"The Valley of Fear (Sherlock Holmes, #7)",1914,"mystery, classics, fiction, mystery, crime, mystery, detective, historical-fiction, european-literature, british-literature, thriller, literature, adventure",dir42/736131.The_Valley_of_Fear.html,11473.0,https://www.goodreads.com/author/show/2448.Arthur_Conan_Doyle
3.91,6808.0,1781162646,Joyland,2013,"mystery, fiction, horror, mystery, crime, thriller, fantasy, paranormal, thriller, mystery-thriller, suspense, young-adult, coming-of-age, adult",dir42/13596166-joyland.html,43927.0,https://www.goodreads.com/author/show/3389.Stephen_King
3.94,375.0,0140260706,Equus,1973,"plays, drama, fiction, classics, plays, theatre, psychology, academic, school, literature, european-literature, british-literature, literature, 20th-century",dir42/334286.Equus.html,12194.0,https://www.goodreads.com/author/show/28785.Peter_Shaffer
4.54,46.0,0739438034,"The Immortals (Immortals, #1-4)",2003,"fantasy, young-adult, fantasy, magic, science-fiction-fantasy, fiction, fantasy, high-fantasy, fantasy, dragons, childrens, romance, young-adult, teen",dir42/153797.The_Immortals.html,4872.0,https://www.goodreads.com/author/show/8596.Tamora_Pierce
4.31,137.0,0593052226,"Shield of Thunder (Troy, #2)",2006,"fantasy, historical-fiction, fiction, fantasy, mythology, war, fantasy, heroic-fantasy, fantasy, epic-fantasy, epic, war, military, adventure",dir42/44011.Shield_of_Thunder.html,4530.0,https://www.goodreads.com/author/show/11586.David_Gemmell
4.23,331.0,0553807889,Tales of the Otherworld,2010,"fantasy, urban-fantasy, fantasy, paranormal, fantasy, shapeshifters, werewolves, paranormal, vampires, romance, romance, paranormal-romance, anthologies, short-stories, paranormal, witches",dir42/6539105-tales-of-the-otherworld.html,7221.0,https://www.goodreads.com/author/show/7581.Kelley_Armstrong
3.87,311.0,026110215X,Unfinished Tales of NÃºmenor and Middle-Earth,1980,"fantasy, fiction, classics, fantasy, high-fantasy, literature, fantasy, epic-fantasy, science-fiction-fantasy, short-stories, european-literature, british-literature, adventure",dir42/7329.Unfinished_Tales_of_N_menor_and_Middle_Earth.html,16387.0,https://www.goodreads.com/author/show/656983.J_R_R_Tolkien
3.52,2974.0,1451635753,Between the Lines,2012,"young-adult, fantasy, romance, fiction, fantasy, fairy-tales, contemporary, young-adult, teen, womens-fiction, chick-lit, fantasy, magic, young-adult, young-adult-fantasy",dir42/12283261-between-the-lines.html,17834.0,https://www.goodreads.com/author/show/7128.Jodi_Picoult
4.12,787.0,Unknown,"Captured (The Captive, #1)",2012,"paranormal, vampires, fantasy, paranormal, romance, paranormal-romance, romance, fantasy, young-adult, science-fiction, dystopia",dir42/15059301-captured.html,9304.0,https://www.goodreads.com/author/show/6216688.Erica_Stevens
3.76,478.0,0140135154,Ways of Seeing,1972,"art, non-fiction, philosophy, art, art-history, art, photography, philosophy, theory, writing, essays, design, culture, criticism",dir42/2784.Ways_of_Seeing.html,78423.0,https://www.goodreads.com/author/show/29919.John_Berger
4.17,641.0,0615487424,"Requiem (Providence, #2)",2011,"fantasy, paranormal, romance, paranormal, angels, young-adult, romance, paranormal-romance, fantasy, new-adult, fantasy, supernatural, paranormal, demons, academic, college",dir42/11532160-requiem.html,14532.0,https://www.goodreads.com/author/show/4464118.Jamie_McGuire
4.12,1035.0,1416503463,Soul Surfer,2004,"biography, christian, non-fiction, autobiography, memoir, biography, autobiography, sports-and-games, sports, inspirational, young-adult, teen, biography-memoir, spirituality",dir42/542712.Soul_Surfer.html,6469.0,https://www.goodreads.com/author/show/298611.Bethany_Hamilton
4.08,432.0,0385340044,"The Chemistry of Death (David Hunter, #1)",2006,"thriller, mystery, fiction, mystery, crime, thriller, mystery-thriller, suspense, european-literature, british-literature, european-literature, german-literature, horror, adult",dir42/46465.The_Chemistry_of_Death.html,6468.0,https://www.goodreads.com/author/show/26024.Simon_Beckett
3.38,2102.0,0670021474,"Angelology (Angelology, #1)",2010,"fantasy, fiction, paranormal, angels, fantasy, paranormal, thriller, fantasy, urban-fantasy, mystery, fantasy, supernatural, adult, historical-fiction",dir42/6691426-angelology.html,11532.0,https://www.goodreads.com/author/show/43393.Danielle_Trussoni
3.82,798.0,0060533994,"The Secret Diary of Adrian Mole, Aged 13 3/4 (Adrian Mole, #1)",1982,"fiction, young-adult, humor, humor, comedy, childrens, humor, funny, european-literature, british-literature, contemporary, young-adult, teen, diary",dir42/51070.The_Secret_Diary_of_Adrian_Mole_Aged_13_3_4.html,22743.0,https://www.goodreads.com/author/show/28707.Sue_Townsend
4.54,1718.0,1250014409,"Fifth Grave Past the Light (Charley Davidson, #5)",2013,"fantasy, urban-fantasy, fantasy, paranormal, romance, romance, paranormal-romance, mystery, fantasy, paranormal, ghosts, adult, paranormal, demons, humor",dir42/15813668-fifth-grave-past-the-light.html,12405.0,https://www.goodreads.com/author/show/4175419.Darynda_Jones
3.87,1714.0,0689856407,Kira-Kira,2004,"young-adult, historical-fiction, fiction, realistic-fiction, childrens, childrens, middle-grade, cultural, family, childrens, juvenile, death",dir42/89731.Kira_Kira.html,12444.0,https://www.goodreads.com/author/show/51527.Cynthia_Kadohata
4.11,599.0,0778325555,"Rogue (Shifters, #2)",2008,"fantasy, urban-fantasy, fantasy, paranormal, paranormal, shapeshifters, fantasy, romance, paranormal-romance, romance, adult, fantasy, supernatural, fiction",dir42/2314315.Rogue.html,12616.0,https://www.goodreads.com/author/show/415967.Rachel_Vincent
4.42,136.0,0060955503,Complete Works,1870,"poetry, cultural, france, classics, literature, european-literature, french-literature, fiction, glbt, queer, anthologies, glbt, literature, 19th-century",dir42/128453.Complete_Works.html,5575.0,https://www.goodreads.com/author/show/72605.Arthur_Rimbaud
4.27,3031.0,Unknown,"Ruin (Ruin, #1)",2013,"new-adult, romance, contemporary, academic, college, romance, contemporary-romance, young-adult, sports-and-games, sports, love, drama, womens-fiction, chick-lit",dir42/18134249-ruin.html,23939.0,https://www.goodreads.com/author/show/4882127.Rachel_Van_Dyken
4.06,68.0,1564784509,I'm Not Stiller,1954,"european-literature, german-literature, fiction, philosophy, classics, literature, mystery, novels, literary-fiction, cultural, germany, psychology",dir42/265102.I_m_Not_Stiller.html,1701.0,https://www.goodreads.com/author/show/6530.Max_Frisch
3.78,144.0,0393008312,The Future of an Illusion (The Standard Edition),1927,"psychology, philosophy, religion, non-fiction, science, religion, atheism, philosophy, theory, european-literature, german-literature, academic, sociology",dir42/80458.The_Future_of_an_Illusion_The_Standard_Edition_.html,3147.0,https://www.goodreads.com/author/show/10017.Sigmund_Freud
3.89,987.0,0553588451,Full Moon Rising (Riley Jenson Guardian #1),2006,"fantasy, urban-fantasy, fantasy, paranormal, paranormal, vampires, romance, paranormal-romance, fantasy, romance, shapeshifters, werewolves, paranormal, shapeshifters, adult, fiction",dir42/172764.Full_Moon_Rising.html,21298.0,https://www.goodreads.com/author/show/7742.Keri_Arthur
3.62,2749.0,141694740X,He's Just Not That Into You,2004,"non-fiction, self-help, womens-fiction, chick-lit, relationships, humor, psychology, romance, humor, funny, adult",dir42/10412.He_s_Just_Not_That_Into_You.html,41483.0,https://www.goodreads.com/author/show/6842.Greg_Behrendt
3.85,635.0,972212076X,Caim,2009,"religion, historical-fiction, european-literature, portuguese-literature, literature, novels, cultural, portugal, romance",dir42/7011225-caim.html,6806.0,https://www.goodreads.com/author/show/1285555.Jos_Saramago
4.28,599.0,Unknown,"Enticed (The Violet Eden Chapters, #2)",2011,"paranormal, angels, young-adult, fantasy, fantasy, paranormal, romance, romance, paranormal-romance, fantasy, supernatural, paranormal, demons, fantasy, magic, young-adult, young-adult-paranormal",dir42/9671126-enticed.html,8203.0,https://www.goodreads.com/author/show/4134859.Jessica_Shirvington
4.19,230.0,1590172000,Beware of Pity,1939,"fiction, classics, european-literature, german-literature, novels, literature, literature, 20th-century, historical-fiction",dir42/59149.Beware_of_Pity.html,2280.0,https://www.goodreads.com/author/show/25573.Stefan_Zweig
3.98,301.0,0425147584,"Debt of Honor (Jack Ryan, #7)",1994,"fiction, thriller, war, military, spy-thriller, espionage, adventure, suspense, mystery, action, politics, war",dir42/19670.Debt_of_Honor.html,26242.0,https://www.goodreads.com/author/show/3892.Tom_Clancy
4.68,78.0,108543401X,Hymns of The Church of Jesus Christ of Latter-day Saints,1835,"religion, christianity, lds, music, religion, church, non-fiction, inspirational, reference, lds, mormonism, spirituality, lds, lds-non-fiction",dir42/2389938.Hymns_of_The_Church_of_Jesus_Christ_of_Latter_day_Saints.html,5579.0,https://www.goodreads.com/author/show/1367163.The_Church_of_Jesus_Christ_of_Latter_day_Saints
4.25,248.0,0060892056,"Dark River (Warriors: Power of Three, #2)",2007,"fantasy, animals, animals, cats, fiction, young-adult, adventure, childrens, animals, animal-fiction, childrens, middle-grade, young-adult, teen",dir42/1231511.Dark_River.html,9617.0,https://www.goodreads.com/author/show/27498.Erin_Hunter
3.66,918.0,042523567X,"Flirt (Anita Blake, Vampire Hunter #18)",2010,"paranormal, vampires, fantasy, urban-fantasy, fantasy, paranormal, fantasy, romance, paranormal-romance, romance, fiction, horror, fantasy, supernatural, paranormal, shapeshifters",dir42/6726595-flirt.html,22272.0,https://www.goodreads.com/author/show/9550.Laurell_K_Hamilton
3.73,464.0,037570924X,An Equal Music,1999,"fiction, music, romance, cultural, india, contemporary, novels, literature, book-club, asian-literature, indian-literature, literary-fiction",dir42/50366.An_Equal_Music.html,5683.0,https://www.goodreads.com/author/show/28345.Vikram_Seth
3.58,6463.0,0575096578,"Deadlocked (Sookie Stackhouse, #12)",2012,"fantasy, paranormal, vampires, fantasy, paranormal, fantasy, urban-fantasy, fiction, mystery, romance, paranormal-romance, romance, fantasy, supernatural",dir42/10407279-deadlocked.html,63779.0,https://www.goodreads.com/author/show/17061.Charlaine_Harris
4.11,780.0,Unknown,"Gates of Paradise (Blue Bloods, #7)",2013,"paranormal, vampires, young-adult, fantasy, paranormal, fantasy, paranormal, angels, romance, fantasy, supernatural",dir42/10814946-gates-of-paradise.html,7817.0,https://www.goodreads.com/author/show/21911.Melissa_de_la_Cruz
3.59,3027.0,1400047463,The Double Bind,2007,"fiction, book-club, mystery, contemporary, adult-fiction, adult, novels, literature, drama, literary-fiction",dir42/126807.The_Double_Bind.html,18237.0,https://www.goodreads.com/author/show/3509.Chris_Bohjalian
3.39,1248.0,Unknown,The Tommyknockers,1987,"horror, fiction, science-fiction, thriller, fantasy, fantasy, supernatural, science-fiction, aliens, novels, suspense, fantasy, paranormal",dir42/17660.The_Tommyknockers.html,67104.0,https://www.goodreads.com/author/show/3389.Stephen_King
4.11,82.0,0595321801,The Changeling,1970,"fiction, fantasy, young-adult, childrens, childrens, juvenile, mystery, novels, kids, literature, american, literature, 20th-century",dir42/61.The_Changeling.html,926.0,https://www.goodreads.com/author/show/27.Zilpha_Keatley_Snyder
4.0,1075.0,0224064908,George's Marvellous Medicine,1981,"childrens, fiction, fantasy, young-adult, classics, humor, childrens, middle-grade, childrens, juvenile, european-literature, british-literature, childrens, chapter-books",dir43/74532.George_s_Marvellous_Medicine.html,37892.0,https://www.goodreads.com/author/show/4273.Roald_Dahl
4.21,992.0,0330493310,"Pandora's Star (Commonwealth Saga, #1)",2004,"science-fiction, science-fiction, space-opera, fiction, science-fiction-fantasy, space",dir43/45252.Pandora_s_Star.html,20033.0,https://www.goodreads.com/author/show/25375.Peter_F_Hamilton
4.12,1404.0,0061659258,"Darkest Mercy (Wicked Lovely, #5)",2011,"young-adult, fantasy, paranormal, fairies, fantasy, paranormal, fantasy, urban-fantasy, romance, fairies, fae, romance, paranormal-romance, fantasy, magic, fiction",dir43/6368611-darkest-mercy.html,23170.0,https://www.goodreads.com/author/show/175855.Melissa_Marr
4.16,2506.0,Unknown,"Reaper's Property (Reapers MC, #1)",2013,"romance, adult-fiction, erotica, contemporary, romance, contemporary-romance, romance, erotic-romance, adult",dir43/17375956-reaper-s-property.html,28404.0,https://www.goodreads.com/author/show/223343.Joanna_Wylde
4.08,254.0,0671038540,What's Eating Gilbert Grape,1991,"fiction, classics, media-tie-in, movies, adult, contemporary, drama, young-adult, coming-of-age, family, young-adult, book-club",dir43/152662.What_s_Eating_Gilbert_Grape.html,7753.0,https://www.goodreads.com/author/show/18719.Peter_Hedges
3.74,2138.0,1416528636,Little Earthquakes,2004,"womens-fiction, chick-lit, fiction, romance, adult-fiction, book-club, contemporary, adult, humor, novels, humor, funny",dir43/80536.Little_Earthquakes.html,64664.0,https://www.goodreads.com/author/show/9212.Jennifer_Weiner
3.74,852.0,0394895894,"The Ruby in the Smoke (Sally Lockhart, #1)",1985,"young-adult, mystery, historical-fiction, fiction, fantasy, adventure, young-adult, teen, childrens, mystery, crime, european-literature, british-literature",dir43/114982.The_Ruby_in_the_Smoke.html,14201.0,https://www.goodreads.com/author/show/3618.Philip_Pullman
4.1,1085.0,9770810185,Ø±Ø­ÙØªÙ ÙÙ Ø§ÙØ´Ù Ø¥ÙÙ Ø§ÙØ¥ÙÙØ§Ù,1970,"religion, religion, islam, non-fiction",dir43/3338544.html,11407.0,https://www.goodreads.com/author/show/871358._
4.32,534.0,0525422439,"Eleventh Grade Burns (The Chronicles of Vladimir Tod, #4)",2010,"paranormal, vampires, young-adult, fantasy, fantasy, paranormal, fantasy, supernatural, fiction, fantasy, urban-fantasy, horror, young-adult, teen, romance",dir43/6681333-eleventh-grade-burns.html,11886.0,https://www.goodreads.com/author/show/293603.Heather_Brewer
4.16,547.0,1416978976,"The Hidden (The Hollow, #3)",2011,"young-adult, paranormal, ghosts, fantasy, paranormal, romance, fantasy, fantasy, supernatural, romance, paranormal-romance, mystery, young-adult, teen, young-adult, young-adult-paranormal",dir43/9918128-the-hidden.html,6227.0,https://www.goodreads.com/author/show/1290625.Jessica_Verday
3.95,1663.0,0062107062,American Sniper,2011,"non-fiction, war, military, biography, history, war, biography, autobiography, autobiography, memoir, military, military-history, biography-memoir, action",dir43/11887020-american-sniper.html,18037.0,https://www.goodreads.com/author/show/2728589.Chris_Kyle
3.56,2174.0,1594489173,The Last Summer,2007,"fiction, womens-fiction, chick-lit, romance, young-adult, contemporary, adult, adult-fiction, book-club, realistic-fiction, new-adult",dir43/296302.The_Last_Summer.html,22603.0,https://www.goodreads.com/author/show/3681.Ann_Brashares
4.0,1516.0,Unknown,"Forever Black (Forever, #1)",2013,"romance, new-adult, romance, contemporary-romance, contemporary, adult-fiction, erotica, adult, romance, erotic-romance",dir43/17286162-forever-black.html,19855.0,https://www.goodreads.com/author/show/6089757.Sandi_Lynn
4.08,297.0,0553565079,"Forward the Foundation (Foundation: Prequel, #2)",1993,"science-fiction, fiction, science-fiction-fantasy, fantasy, classics, speculative-fiction, science-fiction, space-opera, novels, space, adventure",dir43/76679.Forward_the_Foundation.html,22700.0,https://www.goodreads.com/author/show/16667.Isaac_Asimov
4.15,2745.0,0770436420,A Constellation of Vital Phenomena,2013,"fiction, historical-fiction, book-club, war, cultural, russia, literary-fiction, literature, adult-fiction, contemporary, adult",dir43/18428067-a-constellation-of-vital-phenomena.html,13935.0,https://www.goodreads.com/author/show/5989255.Anthony_Marra
4.05,601.0,0061869740,"Two Truths and a Lie (The Lying Game, #3)",2012,"young-adult, mystery, romance, womens-fiction, chick-lit, contemporary, fiction",dir43/9266794-two-truths-and-a-lie.html,8608.0,https://www.goodreads.com/author/show/93970.Sara_Shepard
3.9,103.0,9735004100,Maitreyi,1933,"european-literature, romanian-literature, classics, romance, fiction, academic, school, literature, cultural, romania, cultural, india, academic, read-for-school, philosophy",dir43/817199.Maitreyi.html,7252.0,https://www.goodreads.com/author/show/14521.Mircea_Eliade
4.37,274.0,142150331X,"Death Note, Vol. 4 (Death Note, #4)",2004,"sequential-art, manga, sequential-art, graphic-novels, fantasy, sequential-art, comics, fiction, horror, mystery, young-adult",dir43/13616.Death_Note_Vol_4.html,10802.0,https://www.goodreads.com/author/show/1978.Tsugumi_Ohba
4.21,436.0,1400098033,"Shibumi (Nicholai Hel, #1)",1979,"fiction, thriller, mystery, spy-thriller, espionage, adventure, cultural, japan, thriller, mystery-thriller, novels, humor",dir43/1059.Shibumi.html,5831.0,https://www.goodreads.com/author/show/691.Trevanian
